No.;Time;Comment;Scramble;Date;P.1
2396;10.98;;U2 F D' R D L2 U' F' R D2 L2 U2 L' F2 L2 F2 U2 F2 L F;N/A;10.98
2397;8.46;;L2 D2 B2 U' R2 U2 B2 D' B2 R2 F2 L' B' D' B' L2 D' L R2;N/A;8.46
2398;7.94;;R' U B D F D2 L U L' U2 F' R2 F L2 B' R2 F' R2 U2;N/A;7.94
2399;13.06;;U B2 D R2 B2 D' L2 D2 F2 L2 D2 F' U2 B' D2 L D F2 L' U;N/A;13.06
2400;10.45;;U2 R D2 U2 R2 D2 B2 F2 L' R2 U' F L U2 R D R' F D B2;N/A;10.45
2401;10.47;;B2 D' B L2 B2 R' F2 U F D2 F2 U2 F2 R2 F R2 B' U2 F2 R';N/A;10.47
2402;10.98;;R U2 L' R2 B2 R' F2 D2 R' B R F' L2 U' F' U' L2 R F';N/A;10.98
2403;10.46;;F2 L B2 L F2 L U2 R U2 F2 U2 D' L D2 U' F' D2 U' L2 R2;N/A;10.46
2404;10.32;;L U' R2 U2 R' D R' F L2 D' F2 D2 R2 D2 B2 D2 R2 F2 B' D2;N/A;10.32
2405;9.66;;F' U2 F' L2 B' D2 R2 D2 L2 F' R2 L' D R' D B2 D U L' B2;N/A;9.66
2406;9.04;;R2 F2 L U' F2 B D F' R L' F2 U R2 F2 U' F2 R2 D F2 U';N/A;9.04
2407;9.40;;L2 U' R2 U L2 U2 F2 L2 R2 D B2 F U2 L' D2 R' U' L B' F2 D;N/A;9.40
2408;9.81;;R' D' L D L' U D2 L' F' U D2 F D2 B2 L2 U2 B L2 B' U2 B';N/A;9.81
2409;9.92;;U L F' U2 D B2 R B U B2 R' B2 U2 R' L' F2 L' B2 L' B2;N/A;9.92
2410;10.02;;U2 F' U' B D B L F R' U' R2 D2 F R2 F2 L2 F D2 F2 D2;N/A;10.02
2411;12.62;;B' R D2 B R' B' L2 U2 D2 B' L2 B2 U' R2 D R2 B2 R2 B2 U2 L2;N/A;12.62
2412;10.66;;B U2 R2 D2 F2 U2 L U2 L' F2 R F2 B D R2 F2 D2 F' D' L' B';N/A;10.66
2413;8.86;;R' L2 F2 D R2 D' U2 B2 D2 U' R' D F2 R2 D2 F D' F' L R2;N/A;8.86
2414;12.17;;U2 F U2 L2 F U2 R2 D2 U2 B F2 L U' B2 U2 L B2 R B' U2 L;N/A;12.17
2415;9.67;;L2 B D2 F2 U2 F' L2 R2 U2 R2 D L' F2 D2 B2 U R B2 D;N/A;9.67
2416;11.12;;B U2 F' L2 F U2 F2 R2 U2 F' L' F' D R2 D' B R D' L';N/A;11.12
2417;9.45;;R' B2 R2 D B2 D2 U2 L2 U' R F D' F2 R2 D2 L2 U2 R;N/A;9.45
2418;8.49;;F R2 D2 R' D' R' L' F B2 D' F2 U2 F2 L2 D2 F2 R2 F' L2 D2;N/A;8.49
2419;9.09;;D' U2 B2 U2 L2 U B2 L B' F2 D U' B R B F2 D' R';N/A;9.09
2420;9.65;;D2 R2 B2 U2 R2 B2 R F2 D2 U2 L D' L F U' F2 U2 F R D U';N/A;9.65
2421;11.78;;L U' F L' F D F' L' B U2 D2 F2 L2 D2 R2 L' U2 R' D2 L';N/A;11.78
2422;10.73;;B' R U2 L' B' R U' D' R' F2 D' B2 U2 F2 D B2 R2 D' F;N/A;10.73
2423;12.75;;D R2 U R2 U B2 L2 U2 F2 U B' L2 D' R2 D R' D2 F D2 B;N/A;12.75
2424;9.69;;R2 U R2 U R2 B2 F2 D U2 R2 B2 F R' B2 F' D' B L' U F' R2;N/A;9.69
2425;10.46;;F2 D' F2 U B2 L2 R2 D2 R2 B2 R2 B' D' L2 D' R' F' R2 F U R';N/A;10.46
2426;10.78;;D2 U2 R D2 U2 R B2 L F2 D2 B' R' U L B D L2 U' R' F2;N/A;10.78
2427;12.10;;F2 D R2 B2 D' U2 F2 L2 R2 D' B R' F' U' R' U2 B2 R B2 F';N/A;12.10
2428;9.37;;D' U2 F' L2 R2 B' D2 B R2 D2 F' D2 L' F2 U B D R2 F' U' L';N/A;9.37
2429;9.46;;F U L2 B2 D2 L2 F2 D' F2 D' U2 L2 F R2 B2 F L' U' L2 R D';N/A;9.46
2430;8.98;;D' B2 D' L' U' R2 U2 R' F2 U2 F' B' L2 D2 F U2 B2 R2 L2 U;N/A;8.98
2431;11.30;;L2 B2 U2 L2 U L2 R2 U2 R2 U R' D' U2 R' F2 R D' B2 F L;N/A;11.30
2432;10.59;;R2 F D2 L2 B2 D2 L2 F2 R2 U2 F L D2 U B2 U2 L F' L2 B';N/A;10.59
2433;11.04;;F2 D L2 D U2 R2 U R2 B2 R2 F2 B R' B' L2 B D L F' D2 R2;N/A;11.04
2434;11.25;;R' D2 B2 U2 F2 R' B2 F2 D2 L' B' R U' B2 U2 B U' B;N/A;11.25
2435;9.47;;R' F L2 F' R2 U2 F2 D2 U2 R2 U2 F U' L B2 R2 F D U' B2 F2;N/A;9.47
2436;10.15;;F R2 F2 U' F2 D B2 U2 F2 R2 D2 L2 B' D2 R U L D2 F2 R;N/A;10.15
2437;12.10;;D F2 L2 U' B2 U L2 B2 R' D2 B L' D L' B2 D F2 U2;N/A;12.10
2438;9.43;;U R2 U2 R' B2 U2 F2 R' F2 U2 R' D2 B' U2 R' F' R2 B2 D U;N/A;9.43
2439;10.09;;F' B' L' F' R F' D' B2 D' F2 R2 U2 L' F2 U2 B2 L2 B2 D2 R';N/A;10.09
2440;10.01;;F D' B' U' F U R2 U' F' R' U2 B2 L2 F2 R2 D2 R2 U F2 U' B2;N/A;10.01
2441;9.93;;D2 B' R2 U2 R2 F2 D2 B R2 B2 F2 R' U' F U' B' U F' L' U F2;N/A;9.93
2442;10.59;;R D R D' L2 F B U D2 L R2 D2 B2 U2 F2 L2 B2 U L2;N/A;10.59
2443;12.32;;F2 R2 F2 D' R2 B2 U2 B2 D L2 D R D2 L2 F' U L B' F U2 R;N/A;12.32
2444;16.00;;B' U' L2 B2 D R2 U' F2 U L2 U' F2 B R2 D2 F2 L D U' F2;N/A;16.00
2445;8.78;;L U F R B D' L' F' R2 B2 R2 U R2 F2 R2 D2 R2 F2 U F;N/A;8.78
2446;12.22;;F' U2 B R2 B' D2 F' U2 R2 B L2 D' R' U' L' D2 F D' B' U L;N/A;12.22
2447;7.13;;L2 U2 R2 F L2 R2 U2 L2 F' U R B R' D' U2 F2 U2 B' F2;N/A;7.13
2448;8.78;;B' U B2 R2 D2 R L B R F U' L2 F2 B2 D R2 U' B2 R2;N/A;8.78
2449;10.32;;D' R2 D B2 U R2 F2 L2 U R2 L' F' D' F L' B2 R' B L2;N/A;10.32
2450;12.67;;U2 B R2 B' R2 F' U2 R2 F R' B L R' D' L' R B2 U' L;N/A;12.67
2451;9.33;;D U2 L2 D L2 B2 U' R2 F2 L2 D F' D' U2 F2 L2 F' L' B F2 L';N/A;9.33
2452;11.26;;L' D2 R U2 R D2 R' D2 R2 F2 D2 B R2 B F2 R' B' D U2 B2;N/A;11.26
2453;10.02;;U2 B2 U' R2 U2 R2 F2 L2 U F2 R' D R2 D R' F2 R2 F' L' R;N/A;10.02
2454;9.97;;R' L F L B2 U' F' L' U2 F' D' B2 D' L2 D R2 U B2 L2 U2 B2;N/A;9.97
2455;9.66;;U R2 F2 R2 U2 B2 U2 F2 U L' U2 F D B2 R B2 R D F2;N/A;9.66
2456;8.72;;L2 B' L' F2 R U' B R' F U D2 F2 D2 B2 R2 B D2 R2 L2;N/A;8.72
2457;10.52;;F2 U2 F2 U2 R2 F' D2 F L2 F L2 R B L D R' D2 B' L B2 L;N/A;10.52
2458;10.56;;R L' U R' D2 B' R2 L B' U' D' F2 R2 B2 R2 U' F2 D' R2 D;N/A;10.56
2459;10.53;;D2 L F2 R B2 L D2 B2 L2 F2 L D' L R U B' D2 F' D' R F;N/A;10.53
2460;13.17;;R B2 U' L2 D' B2 D' R2 D R2 U R' F U B L' R B2 D' B2;N/A;13.17
2461;11.95;;L U R F' B' D R B' L' F U2 B' R2 U2 F' R2 U2 R2 F D2;N/A;11.95
2462;10.12;;F D2 B2 U' B2 F2 U' B2 F2 L2 D U' L' U' B U R2 B2 D B2 R';N/A;10.12
2463;12.90;;R' U L F2 L2 U' L' F' D B U2 F2 B2 U B2 D' R2 D2 R2 F2 B2;N/A;12.90
2464;9.92;;R2 B2 D2 U' F2 L2 R2 D R2 U' L2 R' B2 F U' F' D B D B R';N/A;9.92
2465;9.53;;U' D' B L' U D' L2 F' U B2 L U2 R' B2 L D2 R' F2 U2 B2 D';N/A;9.53
2466;11.57;;F' D2 F' R2 F2 R2 U2 F2 U2 R2 U' L D B R U L2 D' F' L2;N/A;11.57
2467;9.00;;U' L2 B' R' U' B' D' B U L' D2 L2 B' R2 F2 L2 U2 F2 L2;N/A;9.00
2468;11.04;;L2 B2 R D2 L' B2 R D2 R2 F2 D B L2 B' R' U' F2 L' U;N/A;11.04
2469;10.16;;F2 U2 B' U2 R2 B2 U2 B2 D2 R2 D B' R B L2 U' F2 L' D L2;N/A;10.16
2470;10.78;;U' L2 B D2 B D2 L2 D2 F R2 D2 B' R' B F' D' U' F2 L' R2 U';N/A;10.78
2471;11.31;;F2 D2 L F2 D2 R2 U2 R' F2 D2 U2 F' U2 F L' D' U2 L U B;N/A;11.31
2472;9.82;;L2 U2 R U2 B2 R' U2 F2 L F2 D' R' D2 B L D R B' D' R2;N/A;9.82
2473;10.90;;B2 F2 L R U2 B2 D2 B2 L' D2 U' R B L U' F2 R2 B D B';N/A;10.90
2474;17.44;;R2 U R2 B2 D' R2 D' R2 B2 F2 L U' R' U2 B2 F' R2 D R' D;N/A;17.44
2475;9.30;;U2 B' R2 D2 F U2 B D2 B2 R2 U L D L B' U2 F' L' R2 U;N/A;9.30
2476;8.97;;L' D' F2 U' B U B2 D B' R' U2 L' B2 L' F2 R' U2 B2 U2;N/A;8.97
2477;9.83;;F' R2 B2 L2 B2 D2 B R2 F' L2 F' R B2 U' L D' U2 B R' D' F';N/A;9.83
2478;9.64;;U2 L2 D2 U2 F' U2 B R2 B U2 D' R' F' L' F D L' D B' D;N/A;9.64
2479;12.05;;U' F2 D' R' L' B L D R2 B2 U2 R' U2 R2 L' B2 R B2 D2 F;N/A;12.05
2480;8.88;;R' F' L2 F' R2 B2 F' R2 D2 U2 F L2 U R' U' F R' U B2 D2 F';N/A;8.88
2481;11.46;;R' B2 L' F B U R U2 D2 B' R2 F2 R2 L D2 F2 L D2 B2 R' B2;N/A;11.46
2482;9.14;;F2 D' F2 D2 B2 U L2 U2 B2 F D' F' D2 R U B2 L' F2 U2;N/A;9.14
2483;10.35;;L2 F D2 F U2 L2 U2 F' L2 B' R2 L' F D R U F L2 U R2 D;N/A;10.35
2484;9.49;;U' R B' R B' U2 R' F D R F2 L2 D2 R' U2 B2 U2 L' U2 F2;N/A;9.49
2485;11.53;;B D2 F2 L2 B' R2 F D2 L2 F2 U F' D R U R2 D2 U' B' D2;N/A;11.53
2486;7.80;;R' U' B U' B' D L' U F2 R F' U2 R2 B' R2 D2 R2 B' R2 D2;N/A;7.80
2487;10.45;;D2 B2 F2 D' L2 F2 U' L2 U' L2 R D F2 U2 L B R2 F' L D';N/A;10.45
2488;10.51;;D L2 F2 U' F2 U' B2 F2 R2 D F' L2 B U' B L2 F L R2;N/A;10.51
2489;10.71;;L' D2 L2 F2 D2 F2 D2 R D2 L' F2 B' D B' L2 F' L' D' F2 R U;N/A;10.71
2490;11.10;;D' F2 D B2 U R2 U2 B2 D' R2 B' R' D L U2 F' L B' F' D' B2;N/A;11.10
2491;9.18;;F2 D2 B2 D2 F2 U' B2 D R2 D L' D F R' U2 B' D R2 F L' F2;N/A;9.18
2492;9.85;;D' R D2 R' B2 U2 F R2 D' B L2 B2 D2 B L2 B U2 R2 B U2;N/A;9.85
2493;9.00;;D2 F R2 D R' U L' B2 U2 F' R2 F2 R2 F2 D' B2 U' F2 D' F2 D;N/A;9.00
2494;8.52;;U2 F' U2 F' L2 B U2 B F L2 F2 L' B R2 U R D' U' R2 U' F';N/A;8.52
2495;10.04;;D L2 D2 U2 R' D2 U2 F2 L R' U' R' B' U2 L2 F D' F' D';N/A;10.04
2496;11.44;;R' L2 D R B' L D2 B2 L F2 B R2 B' U2 B' R2 L2 F' L2 U2;N/A;11.44
2497;9.95;;B2 D R2 L' B R' F U' B2 D L' F2 B2 D2 L' B2 R' F2 R;N/A;9.95
2498;12.58;;F' B2 L2 D' R2 U' F2 L2 D' R2 U' R' B2 U F D2 B D2 B2 U2;N/A;12.58
2499;11.76;;R L' B' U F D2 R L' F D B2 D2 F2 U' R2 D' B2 L2 B2 D2;N/A;11.76
2500;12.44;;L' B2 L2 D2 L2 D2 F2 D2 R2 B L' R D F2 R' U F' D2 L;N/A;12.44
2501;10.29;;F B2 L2 R2 U' B2 D L2 R2 U' B2 L' U B' U F' U2 B F';N/A;10.29
2502;12.45;;U F U2 L D' B2 U' F' L F2 R2 B2 D2 B2 L2 D2 L B2 L2;N/A;12.45
2503;13.55;;U L2 U B2 F2 U' R2 B2 U' R2 B R2 D F U' F' U' R U';N/A;13.55
2504;10.41;;L2 U F2 L B' R L F L2 F' D2 B2 L' U2 R' B2 D2 L' B2 R2;N/A;10.41
2505;9.31;;B2 L2 B L2 U2 B' L2 R2 B' F2 U R' B' L' D L' B U' F;N/A;9.31
2506;11.64;;D U' L2 U' R2 D R2 U2 R U' F' U B R' F' R D L U';N/A;11.64
2507;10.32;;D F2 D L2 U R2 B2 D U B2 R2 F' L R2 F' L' R' B' D L2 R';N/A;10.32
2508;8.89;;D2 R B2 R2 U2 R' B2 R F2 B' L' D' L' U2 L' F' U2 F' D;N/A;8.89
2509;9.61;;L2 D2 L2 D2 B2 L2 R2 U F2 D L' U' F L2 D2 F R2 B' R U' R2;N/A;9.61
2510;6.65;;U2 R' U R F U2 F' R L D2 F L2 F' L2 F2 L2 D2 B D2 R2 D';N/A;6.65
2511;11.12;;R' B2 R' F2 L D2 L' R2 F2 R2 D L B' D R B2 L' B L U';N/A;11.12
2512;12.31;;F' U' F2 D2 B2 U B2 R2 D' R2 L B' R F' L2 R2 D2 U B2;N/A;12.31
2513;10.10;;U2 F2 L D2 L2 D2 R' D2 B2 D2 F R D U R' B D' B2 R2 B';N/A;10.10
2514;11.18;;U' L2 D2 B' R2 U2 F L2 F' D2 B2 D L' B L D' R' D2 U2;N/A;11.18
2515;10.51;;U2 L2 U2 B U2 F2 L2 B' U2 B2 R2 U' F2 L2 B R D R' D2 F';N/A;10.51
2516;8.70;;D2 B2 U2 L2 D2 B D2 F2 U2 B D2 L' B' R' B' D F2 D L B' L';N/A;8.70
2517;9.56;;B F2 D' U2 R2 F2 U F2 L2 F2 D' F' R F2 D B U' F R F2;N/A;9.56
2518;7.14;;D R' B2 U' D' L' B' U R F L D2 B2 R B2 L2 F2 L' D2 R2 B2;N/A;7.14
2519;8.98;;B2 D' R2 B2 D2 R2 D' R2 D R B' R2 D' U2 F D' U2 L2 R2;N/A;8.98
2520;9.67;;L2 D2 F' D2 F2 L2 F2 R2 B' L2 U2 L F' L2 D' F' L2 U' L D' U;N/A;9.67
2521;8.70;;L2 F' L2 U R' D' F B' U' B' D L2 D' R2 U2 F2 L2 F2 B2 D';N/A;8.70
2522;9.73;;L2 F' R2 F R2 F2 L2 D2 R2 U2 B' D R2 F' R D U' B2 L F;N/A;9.73
2523;9.91;;D B L2 B' D2 U2 F' D2 R2 D2 B' R2 L U' F' U2 R U' B' R;N/A;9.91
2524;12.87;;U' R2 D2 U' R2 B2 U L2 U' L2 R2 F D' R' B F L' F U2 B F';N/A;12.87
2525;9.72;;B D2 F D2 B R2 B2 U2 F' D2 F' U R' D2 F2 U B U R' D' R;N/A;9.72
2526;12.25;;F' R2 F' L' B2 D' L U' D2 F' R2 U2 B2 U2 L2 U2 F' L2 B2 R';N/A;12.25
2527;9.32;;R2 B2 D' L2 R2 D L2 U2 R2 F2 L D' F U R B' F' U2 F L2;N/A;9.32
2528;8.12;;B2 R2 B2 F2 D B2 D' F2 D2 F2 L2 F' L D2 R' B2 F2 U R B2 U;N/A;8.12
2529;10.70;;D L2 D R2 F2 U' B2 F2 U2 F2 L' D' R U' F D2 B2 U' L2 R';N/A;10.70
2530;10.14;;F B2 L' U2 R2 F2 D2 R' B2 D2 B2 L D B D2 F' U' R2 D' F' L';N/A;10.14
2531;8.25;;F' U2 L' D B U F' U2 R B' U F2 U L2 U2 D B2 R2 F2 B2 U;N/A;8.25
2532;10.05;;F2 R2 U2 R2 D L2 U2 B2 D R2 U' R' F' D R U B' R' D2 L2 U;N/A;10.05
2533;10.24;;B' R D2 F U R' F B2 U' L2 D2 R2 D2 F2 U2 F' D2 R2 B' L2 U;N/A;10.24
2534;9.97;;U2 R U2 B2 D2 R' B2 L2 D2 R D2 U F2 L U' L' B R2 B2 U';N/A;9.97
2535;10.81;;R' U2 L2 B2 L2 B2 U2 R2 U B2 D R' D' R2 F' L2 U2 R' F L2;N/A;10.81
2536;9.33;;B R F U2 R2 F' U F2 U' R L2 F2 D2 L' B2 U2 B2 L U2;N/A;9.33
2537;9.78;;D' F2 D2 B2 F' R2 F' D2 L2 D R2 D' L D B2 R D2 U2;N/A;9.78
2538;9.51;;L' U L2 D F2 D' B2 D' U2 F2 R2 L' B' L' D F2 U' B2 F' D2;N/A;9.51
2539;9.75;;U' F B U' B' D' F R' B' D2 B2 U D2 R2 U L2 F2 U' R2 L;N/A;9.75
2540;11.62;;B2 U D' R' U R2 U F U' B' R2 L2 F' U2 F' L2 B2 D2 B' R2 L';N/A;11.62
2541;9.08;;L' B2 F2 R2 B2 R' D2 U2 R F' L B2 D' R2 F' U2 R' D L2;N/A;9.08
2542;10.74;;L' F2 B U2 D' F2 L D' F D2 F2 R' U2 R' D2 L U2 R2 B2 L' U;N/A;10.74
2543;9.82;;R' F L' D' L' B R' U2 L' D F' R2 U2 B' D2 F2 D2 L2;N/A;9.82
2544;9.82;;R U L U' B U B' R F R' F B2 D2 F U2 L2 U2 R2 B L2 B2;N/A;9.82
2545;10.57;;B R2 U2 B2 R2 U' L2 D2 U' F2 L R' U F2 L' F2 R2 D B;N/A;10.57
2546;10.41;;F' U2 R U' L' D' B D' B' L2 D' B2 U' B2 L2 U2 B2 D' B2 D2;N/A;10.41
2547;9.33;;L B2 F2 L' D2 U2 B2 U2 R F2 R' U F R' D' B R U' B R2;N/A;9.33
2548;11.11;;D2 L U' B' R' L B L' U F B2 U F2 U2 R2 L2 B2 D B2;N/A;11.11
2549;11.28;;L2 B D' R2 L' U2 B' L' F2 R' B2 U' R2 U' R2 L2 B2 U' R2;N/A;11.28
2550;13.42;;R2 F' R2 U2 F' R2 U2 B F2 D R2 B D' F2 U B2 L' R F2;N/A;13.42
2551;8.68;;D2 L2 F2 U L2 U2 F2 U F2 R' D2 B' R F D' L D' R' F;N/A;8.68
2552;8.66;;U2 B2 D2 L2 F L2 R2 F U2 B R2 D' R' D R' B R' D' B' F' L';N/A;8.66
2553;10.28;;B L' F2 L2 U2 B2 R U2 R' F2 L' U2 D' B F U B L D2 L' U';N/A;10.28
2554;11.40;;F D2 U2 F' L2 B' D2 F' R2 B L' U F D U L' B2 R' F2 R2;N/A;11.40
2555;10.16;;R U2 F2 D F2 U' L2 D2 B2 U2 F2 L' B U' R' U' L D2;N/A;10.16
2556;8.80;;B2 U' B' R2 U' F' B U R' U' B2 R2 U2 R2 U2 L2 D F2 B2 L2;N/A;8.80
2557;8.82;;D B R F2 D' R2 F L D F2 B2 R2 F2 R' L2 D2 L' F2 D2 B2 U';N/A;8.82
2558;9.25;;D2 L F2 L2 U2 F2 L' F2 L' R' D' B2 D' R2 D L' B' D U2 B2;N/A;9.25
2559;9.47;;R2 U' F R2 U' L2 B R' L2 F2 B' R2 F U2 F' R2 U2 F2 L2 U;N/A;9.47
2560;9.92;;B2 D2 R' F R2 L' F' D R' U2 L2 B2 U L2 U L2 U2 R2 F;N/A;9.92
2561;12.21;;B' U2 B2 R2 U R2 D B2 D' R2 F R' F L D' R F L';N/A;12.21
2562;10.81;;F' U2 F2 L' D2 L2 F2 U2 R2 F2 R B2 D L2 U' B' R2 D' F2 U F;N/A;10.81
2563;9.64;;U2 B U2 F2 R2 B' D2 R2 F2 L2 U' R' B L F' D' L R2 U B';N/A;9.64
2564;8.73;;R2 U' R2 F U2 L B U' L2 F2 R' B2 R F2 L D2 L F2 D;N/A;8.73
2565;10.26;;L2 B' F2 L2 B D2 U2 B U2 F D2 U' L B R' D2 R2 D' R2 U2 B';N/A;10.26
2566;6.54;;L2 B2 R2 D' F2 D' R2 B2 F2 D2 B U' B' U' L' U B' L' F2;N/A;6.54
2567;10.67;;D R2 D L2 B2 U' B2 U2 B2 D R2 L' B L2 F2 R' D2 B U F';N/A;10.67
2568;9.53;;R U2 L' F2 R2 F2 R2 U2 R B2 F2 U' L2 D F R D B F' D';N/A;9.53
2569;10.56;;F2 D' R2 B2 D' R2 D2 F2 U2 R2 B2 F' R2 D' B' U' B' R F2 D' U';N/A;10.56
2570;11.79;;R B2 R' F2 R' U2 R' F2 R B2 D2 F' R U' B2 D2 F' D L' U2;N/A;11.79
2571;11.06;;F L2 U2 B' U L' D' F2 R' F B2 D R2 L2 U B2 L2 F2 D2 B2 D2;N/A;11.06
2572;9.67;;U' R' F B L' U R2 B U' D2 L U2 D2 L' B2 D2 R' B2 D;N/A;9.67
2573;9.97;;U2 B2 L' F2 L2 D2 L B2 R2 D R' U B2 U' R' B' D' L2;N/A;9.97
2574;8.41;;B' R2 F U2 B L2 U2 F' L2 D2 F' D F2 U' F U2 L R2 F2 R B;N/A;8.41
2575;9.83;;R2 D2 L2 B R2 B' U2 F2 R2 B2 R B R D U' B L' U' F R;N/A;9.83
2576;9.93;;L' F' R L F' U2 R2 D' F B2 L2 B L2 D2 L2 F' L2 B2 L;N/A;9.93
2577;9.49;;L B2 D' L2 D F2 R2 D2 R2 U F2 D R' B2 L' D2 R2 F R' D B';N/A;9.49
2578;9.13;;R2 D L2 U' F2 D F2 L2 B2 R2 F2 R' B D' F2 L B R U' L2 U;N/A;9.13
2579;10.64;;U D2 L U2 L R F2 U2 R' F2 B R' F L U' B F' D2 F2;N/A;10.64
2580;10.13;;R' L2 B' L U L2 D2 F2 L' U' R2 D F2 B2 L2 U' F2 R2 U';N/A;10.13
2581;9.90;;F2 U L F' B2 U' L' D B L F L2 F' L2 F2 R2 L2 F R2 U2 F;N/A;9.90
2582;12.05;;F D2 B2 F U2 F R2 U2 F' D2 L' F D L F2 R' D F' L U' L;N/A;12.05
2583;9.66;;B2 L2 D' B2 L2 U2 L2 U L2 B L B2 R2 F D L' B2 D R;N/A;9.66
2584;9.70;;F2 D' R2 L' B2 D F B' L D2 R2 F D2 L2 F D2 F' B' R2 F' D';N/A;9.70
2585;10.57;;U2 R2 F2 D2 R2 U2 R2 F2 U' R U2 L D' L' F L' B' F' R;N/A;10.57
2586;10.33;;R2 F2 D' B2 L2 U B2 L2 U' L2 B' L U2 B' L D' L2 B2 F';N/A;10.33
2587;9.65;;L2 D U2 F2 R2 D F2 L2 D' U2 L F' L R B' L F L2 U2;N/A;9.65
2588;9.52;;F L B' D' R2 F' U D2 B' U2 F2 D R2 D2 B2 D' L2 B2 D' L;N/A;9.52
2589;11.24;;D R2 U R2 U2 F2 R2 D2 B2 L2 D B R B F2 U' B F D2 U;N/A;11.24
2590;11.08;;L D2 R' U R2 U' B D R F' D' B2 U' D' L2 F2 L2 D' L2 F2 U';N/A;11.08
2591;10.87;;R U2 F' L2 B' D2 R2 F2 R2 B' L2 R' F D U2 R U2 L D' B2;N/A;10.87
2592;10.94;;B L2 D' L' U' B2 R' B U2 R' F2 L2 B2 U2 L' B2 D2 R' L';N/A;10.94
2593;10.67;;R2 F' R2 L2 D' L2 D2 F L B' L2 U2 F2 B' D2 F U2 D2 R2;N/A;10.67
2594;8.53;;F2 R2 B2 D2 U' R2 F2 U F2 U B D2 R' D F' L2 U2 R' U' L;N/A;8.53
2595;9.64;;D2 F2 D2 B2 R2 U' L2 F2 D' F2 D L D2 R U' B2 L D L2 F' L;N/A;9.64
2596;8.17;;R' B2 L2 B R2 B L2 R2 F2 U2 L2 D' R2 F D2 B2 R' F2 R F';N/A;8.17
2597;8.21;;B2 L2 D R2 F2 R2 F2 U2 L2 F2 U2 B U L' R2 F' D' U2 L U';N/A;8.21
2598;8.11;;L' B2 U L2 D B2 D' R2 U2 F2 U L' B' L' B L' F' L U F2;N/A;8.11
2599;10.01;;U' L2 D2 F2 R2 D B2 D L2 F2 R2 B D' L2 F2 D L2 R D U' F;N/A;10.01
2600;9.64;;R B2 L2 R2 D2 L2 B2 L2 B2 D F2 R' U' F2 R2 D L F U2 B';N/A;9.64
2601;9.83;;D R2 F2 D R2 B2 U2 L2 B2 D2 U' L F2 L2 U' R B' D' F R;N/A;9.83
2602;8.36;;F R2 D2 B2 L' F2 R B2 L2 U2 B2 D2 F' D B L' D U L2 R U;N/A;8.36
2603;10.50;;U B2 U2 B2 U' F2 L2 B2 L2 D R2 B' U' R U' L B F2 R2 U F';N/A;10.50
2604;9.53;;R2 B' L2 R2 B2 F' R2 U2 R2 F' D F' U F R' U2 F' D R U';N/A;9.53
2605;11.45;;R L' D R' B D2 L F2 B D' L2 U2 B' D2 B D2 R2 F' B';N/A;11.45
2606;10.96;;L' D2 B' U2 F R2 D2 U2 F' R2 B' R D' L2 D' B' L2 U R;N/A;10.96
2607;9.60;;F2 U L2 F2 D F2 U L2 B2 L2 D2 B' D2 R B2 R2 B2 U' R U B;N/A;9.60
2608;8.99;;U' B2 D2 B2 U2 L' D2 R2 B2 U' F U L F' D2 B D' U;N/A;8.99
2609;10.44;;F2 U2 B D2 R2 U2 B D2 F' L2 F L' U' B2 F D R' D2 B' L';N/A;10.44
2610;8.84;;U D L F D2 R2 L' F D' B L' D2 L' F2 R2 F2 L' U2;N/A;8.84
2611;8.62;;D R2 F2 L2 B U2 R2 U2 R2 B2 D2 F D' L' D2 F R' B' L' D2 F';N/A;8.62
2612;10.38;;R F U' D' R U' L' F' R2 L U' R2 B2 U' D' B2 U' L2 U' F2 R2;N/A;10.38
2613;6.52;;U2 R2 B' L2 B R2 U2 B F2 U' F2 L' B2 F2 U' B' F L' F2;N/A;6.52
2614;9.46;;L2 F2 D' B2 U' R2 B2 R2 B2 U' L' F L B R U L R F' R';N/A;9.46
2615;8.57;;B U R2 B2 U' B2 R2 U' L2 F2 D' U2 F' L2 U B2 L' U F2 R';N/A;8.57
2616;10.13;;F2 R2 B U2 B R2 B' U2 L2 R2 F2 L D' U' B F' D B2 F' U R2;N/A;10.13
2617;8.90;;U2 B2 L2 U2 B' F2 R2 D2 B' U2 D R D R U' F' D2 U2 L2 U';N/A;8.90
2618;8.50;;F B L' F2 R F2 U2 D' R U' R2 D' L2 B2 L2 U R2 L2 U R2;N/A;8.50
2619;7.50;;U' F B' R U2 L B D2 B' F2 U' F2 U' L2 D' B2 F;N/A;7.50
2620;10.37;;B2 F2 D2 L' U2 R2 B2 R' U2 F' D' R D2 L2 U R2 D' L D';N/A;10.37
2621;12.22;;L B2 U' B D' L' D R' U R L U2 D2 F2 L' B2 L2 D2 F2 R2;N/A;12.22
2622;9.07;;L2 R2 F2 L2 B D2 R2 D2 U2 L' F U' L' B D' U' L2 R' F2;N/A;9.07
2623;11.75;;L2 U' R2 U' R2 D L2 U B2 R2 D R U' F' L' R F' U F R D';N/A;11.75
2624;9.32;;F B L2 U2 D' F' D' R' F' D' B2 U D2 R2 D' F2 U B2 U R2 L;N/A;9.32
2625;10.62;;D U2 F D2 R2 F' U2 L2 B' L2 R2 U2 L U' L' F L2 R' U L;N/A;10.62
